#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2023 11 17 02 50 233  3.0  4.0 99.00 99.00 99.00 999 1023.3  10.9  10.9 999.0 99.0 99.00 
2023 11 17 03 00 230  3.1  4.2 99.00 99.00 99.00 999 1023.3  10.9  10.9 999.0 99.0 99.00 
2023 11 17 03 10 232  2.8  3.9  1.71 12.12  7.28  94 1023.3  10.9  10.9 999.0 99.0 99.00 
2023 11 17 03 20 238  3.0  3.9 99.00 99.00 99.00 999 1023.2  10.9  10.9 999.0 99.0 99.00 
2023 11 17 03 30 249  2.7  3.7 99.00 99.00 99.00 999 1023.2  10.9  10.9 999.0 99.0 99.00 
2023 11 17 03 40 249  2.8  4.1  1.58 12.12  6.91 103 1023.3  10.9  10.9 999.0 99.0 99.00 
2023 11 17 03 50 246  2.9  4.0 99.00 99.00 99.00 999 1023.3  10.9  10.9 999.0 99.0 99.00 
2023 11 17 04 00 244  3.0  4.5 99.00 99.00 99.00 999 1023.2  10.9  10.9 999.0 99.0 99.00 
2023 11 17 04 10 237  3.5  4.8  1.72 10.81  7.26  82 1023.3  10.9  10.9 999.0 99.0 99.00 
2023 11 17 04 20 243  3.5  4.6 99.00 99.00 99.00 999 1023.3  10.9  10.9 999.0 99.0 99.00 
2023 11 17 04 30 240  3.2  4.2 99.00 99.00 99.00 999 1023.3  10.9  10.9 999.0 99.0 99.00 
2023 11 17 04 40 237  3.0  4.1  1.67 11.43  7.15  95 1023.4  10.9  10.9 999.0 99.0 99.00 
2023 11 17 04 50 235  2.7  3.5 99.00 99.00 99.00 999 1023.4  10.9  10.9 999.0 99.0 99.00 
2023 11 17 05 00 242  2.8  4.2 99.00 99.00 99.00 999 1023.4  10.8  10.9 999.0 99.0 99.00 
2023 11 17 05 10 238  3.1  4.4  1.94 11.43  7.73  91 1023.3  10.8  10.9 999.0 99.0 99.00 
2023 11 17 05 20 241  3.2  4.3 99.00 99.00 99.00 999 1023.4  10.8  10.8 999.0 99.0 99.00 
2023 11 17 05 30 247  2.9  4.2 99.00 99.00 99.00 999 1023.3  10.8  10.8 999.0 99.0 99.00 
2023 11 17 05 40 243  2.7  3.7  1.73 11.43  7.47 110 1023.4  10.8  10.8 999.0 99.0 99.00 
2023 11 17 05 50 240  2.6  4.0 99.00 99.00 99.00 999 1023.5  10.8  10.7 999.0 99.0 99.00 
2023 11 17 06 00 236  2.4  3.8 99.00 99.00 99.00 999 1023.5  10.8  10.7 999.0 99.0 99.00 
2023 11 17 06 10 244  2.0  3.5  1.87 12.12  7.70  90 1023.5  10.8  10.8 999.0 99.0 99.00 
2023 11 17 06 20 242  1.7  2.5 99.00 99.00 99.00 999 1023.6  10.8  10.8 999.0 99.0 99.00 
2023 11 17 06 30 235  1.7  2.5 99.00 99.00 99.00 999 1023.6  10.8  10.8 999.0 99.0 99.00 
2023 11 17 06 40 236  1.7  2.9  1.90 11.43  7.98  87 1023.4  10.7  10.7 999.0 99.0 99.00 
2023 11 17 06 50 227  1.6  2.7 99.00 99.00 99.00 999 1023.4  10.7  10.7 999.0 99.0 99.00 
2023 11 17 07 00 235  1.4  2.0 99.00 99.00 99.00 999 1023.4  10.7  10.7 999.0 99.0 99.00 
2023 11 17 07 10 235  1.3  2.2  1.72 10.00  7.73  89 1023.4  10.7  10.8 999.0 99.0 99.00 
2023 11 17 07 20 232  1.1  2.0 99.00 99.00 99.00 999 1023.4  10.7  10.8 999.0 99.0 99.00 
2023 11 17 07 30 218  1.2  2.0 99.00 99.00 99.00 999 1023.3  10.7  10.9 999.0 99.0 99.00 
2023 11 17 07 40 209  1.6  2.4  1.86 11.43  8.06  88 1023.3  10.7  10.9 999.0 99.0 99.00 
2023 11 17 07 50 206  2.4  3.9 99.00 99.00 99.00 999 1023.3  10.7  10.9 999.0 99.0 99.00 
2023 11 17 08 00 196  3.3  4.3 99.00 99.00 99.00 999 1023.3  10.7  10.9 999.0 99.0 99.00 
2023 11 17 08 10 196  3.9  4.9  1.66 11.43  7.58  94 1023.2  10.7  10.9 999.0 99.0 99.00 
2023 11 17 08 20 193  4.5  5.5 99.00 99.00 99.00 999 1023.2  10.4  10.9 999.0 99.0 99.00 
2023 11 17 08 30 200  3.9  4.8 99.00 99.00 99.00 999 1023.0  10.4  10.9 999.0 99.0 99.00 
2023 11 17 08 40 205  4.1  5.1  1.68 10.81  7.82  87 1023.0  10.0  10.9 999.0 99.0 99.00 
2023 11 17 08 50 205  4.2  5.2 99.00 99.00 99.00 999 1023.2   9.7  10.8 999.0 99.0 99.00 
2023 11 17 09 00 207  4.8  6.3 99.00 99.00 99.00 999 1023.1  10.1  10.9 999.0 99.0 99.00 
2023 11 17 09 10 210  3.9  5.6  1.64 10.81  7.64  76 1023.2  10.4  10.9 999.0 99.0 99.00 
2023 11 17 09 20 218  3.3  4.2 99.00 99.00 99.00 999 1023.1  10.6  10.9 999.0 99.0 99.00 
2023 11 17 09 30 212  2.9  4.2 99.00 99.00 99.00 999 1023.0  10.7  10.8 999.0 99.0 99.00 
2023 11 17 09 40 211  3.0  3.9  1.57 10.81  7.55  87 1022.9  10.7  10.9 999.0 99.0 99.00 
2023 11 17 09 50 207  2.7  3.6 99.00 99.00 99.00 999 1022.8  10.7  10.8 999.0 99.0 99.00 
2023 11 17 10 00 206  2.5  3.4 99.00 99.00 99.00 999 1022.7  10.7  10.8 999.0 99.0 99.00 
2023 11 17 10 10 209  2.6  3.5  1.74 11.43  7.93 113 1022.7  10.7  10.8 999.0 99.0 99.00 
2023 11 17 10 20 204  2.1  3.2 99.00 99.00 99.00 999 1022.8  10.7  10.8 999.0 99.0 99.00 
2023 11 17 10 30 208  2.2  3.0 99.00 99.00 99.00 999 1022.9  10.7  10.8 999.0 99.0 99.00 
2023 11 17 10 40 206  1.9  3.2  1.66 12.90  8.02  98 1023.1  10.7  10.8 999.0 99.0 99.00 
2023 11 17 10 50 198  2.7  5.0 99.00 99.00 99.00 999 1023.0  10.6  10.7 999.0 99.0 99.00 
2023 11 17 11 00 192  4.2  5.3 99.00 99.00 99.00 999 1023.2  10.2  10.7 999.0 99.0 99.00 
2023 11 17 11 10 196  4.4  6.0  1.66 12.90  7.95  70 1023.1   9.5  10.7 999.0 99.0 99.00 
2023 11 17 11 20 201  4.4  5.4 99.00 99.00 99.00 999 1023.2   9.7  10.7 999.0 99.0 99.00 
2023 11 17 11 30 202  4.2  6.3 99.00 99.00 99.00 999 1023.2   9.6  10.8 999.0 99.0 99.00 
2023 11 17 11 40 191  4.1  5.6  1.65 11.43  8.01  91 1023.3   9.3  10.8 999.0 99.0 99.00 
2023 11 17 11 50 191  4.6  6.1 99.00 99.00 99.00 999 1023.5   9.1  10.8 999.0 99.0 99.00 
2023 11 17 12 00 203  4.3  6.1 99.00 99.00 99.00 999 1023.5   9.1  10.9 999.0 99.0 99.00 
2023 11 17 12 10 194  4.6  5.7  1.77 12.90  8.30 103 1023.6   9.1  10.9 999.0 99.0 99.00 
2023 11 17 12 20 203  3.9  5.5 99.00 99.00 99.00 999 1023.7   9.5  10.9 999.0 99.0 99.00 
2023 11 17 12 30 207  4.4  5.8 99.00 99.00 99.00 999 1023.7   9.5  10.8 999.0 99.0 99.00 
2023 11 17 12 40 205  4.8  6.3  1.55 12.90  7.83  95 1023.8   9.4  10.8 999.0 99.0 99.00 
2023 11 17 12 50 199  4.3  5.7 99.00 99.00 99.00 999 1023.9   9.6  10.7 999.0 99.0 99.00 
2023 11 17 13 00 193  4.4  5.6 99.00 99.00 99.00 999 1023.8   9.7  10.7 999.0 99.0 99.00 
2023 11 17 13 10 187  4.5  5.9  1.71 12.90  8.50  86 1023.6   9.7  10.7 999.0 99.0 99.00 
2023 11 17 13 20 188  3.5  4.8 99.00 99.00 99.00 999 1023.7   9.8  10.7 999.0 99.0 99.00 
2023 11 17 13 30 182  2.7  3.9 99.00 99.00 99.00 999 1023.7  10.2  10.7 999.0 99.0 99.00 
2023 11 17 13 40 175  2.9  4.1  1.46 14.81  8.11  82 1023.6  10.6  10.7 999.0 99.0 99.00 
2023 11 17 13 50 179  3.2  4.0 99.00 99.00 99.00 999 1023.5  10.7  10.7 999.0 99.0 99.00 
2023 11 17 14 00 176  3.4  4.3 99.00 99.00 99.00 999 1023.5  10.8  10.7 999.0 99.0 99.00 
2023 11 17 14 10 183  3.6  4.6  1.53 13.79  8.30 132 1023.5  10.9  10.7 999.0 99.0 99.00 
2023 11 17 14 20 183  3.6  4.6 99.00 99.00 99.00 999 1023.5  11.0  10.7 999.0 99.0 99.00 
2023 11 17 14 30 179  3.8  5.0 99.00 99.00 99.00 999 1023.4  11.1  10.8 999.0 99.0 99.00 
2023 11 17 14 40 174  3.5  4.7  1.77 12.90  8.90  81 1023.4  11.2  10.8 999.0 99.0 99.00 
2023 11 17 14 50 175  3.3  4.3 99.00 99.00 99.00 999 1023.3  11.3  10.8 999.0 99.0 99.00 
2023 11 17 15 00 179  3.2  4.0 99.00 99.00 99.00 999 1023.2  11.4  10.8 999.0 99.0 99.00 
2023 11 17 15 10 173  3.1  3.8  1.52 13.79  8.05  88 1023.0  11.4  10.8 999.0 99.0 99.00 
2023 11 17 15 20 170  3.1  4.2 99.00 99.00 99.00 999 1022.8  11.5  10.9 999.0 99.0 99.00 
2023 11 17 15 30 168  3.1  3.8 99.00 99.00 99.00 999 1022.7  11.6  10.9 999.0 99.0 99.00 
2023 11 17 15 40 159  3.2  4.3  1.62 13.79  8.13  84 1022.5  11.6  10.9 999.0 99.0 99.00 
2023 11 17 15 50 156  3.7  4.4 99.00 99.00 99.00 999 1022.2  11.6  10.9 999.0 99.0 99.00 
2023 11 17 16 00 160  3.9  4.8 99.00 99.00 99.00 999 1021.9  11.7  10.9 999.0 99.0 99.00 
2023 11 17 16 10 167  4.2  5.1  1.60 13.79  8.13  82 1021.8  11.7  10.9 999.0 99.0 99.00 
2023 11 17 16 20 167  4.6  5.5 99.00 99.00 99.00 999 1021.6  11.7  10.9 999.0 99.0 99.00 
2023 11 17 16 30 174  4.9  5.7 99.00 99.00 99.00 999 1021.4  11.8  10.9 999.0 99.0 99.00 
2023 11 17 16 40 177  5.0  5.9  1.76 12.12  8.57  95 1021.4  11.9  10.8 999.0 99.0 99.00 
2023 11 17 16 50 179  5.1  6.0 99.00 99.00 99.00 999 1021.4  12.0  10.8 999.0 99.0 99.00 
2023 11 17 17 00 178  5.5  6.7 99.00 99.00 99.00 999 1021.2  12.1  10.8 999.0 99.0 99.00 
2023 11 17 17 10 179  5.5  6.7  1.81 13.79  8.77 103 1021.1  12.1  10.8 999.0 99.0 99.00 
2023 11 17 17 20 180  5.5  6.4 99.00 99.00 99.00 999 1021.0  12.2  10.8 999.0 99.0 99.00 
2023 11 17 17 30 178  5.3  6.5 99.00 99.00 99.00 999 1020.9  12.2  10.8 999.0 99.0 99.00 
2023 11 17 17 40 176  5.2  6.3  2.00 13.79  9.11  86 1020.8  12.2  10.8 999.0 99.0 99.00 
2023 11 17 17 50 178  5.1  6.2 99.00 99.00 99.00 999 1020.8  12.3  10.9 999.0 99.0 99.00 
2023 11 17 18 00 179  5.0  6.1 99.00 99.00 99.00 999 1020.6  12.3  10.8 999.0 99.0 99.00 
2023 11 17 18 10 175  4.9  5.8  1.94 13.79  8.93  72 1020.3  12.4  10.8 999.0 99.0 99.00 
2023 11 17 18 20 171  4.5  5.5 99.00 99.00 99.00 999 1020.4  12.3  10.8 999.0 99.0 99.00 
2023 11 17 18 30 176  4.8  5.9 99.00 99.00 99.00 999 1020.5  12.4  10.8 999.0 99.0 99.00 
2023 11 17 18 40 179  4.8  5.6  1.86 12.90  8.82  82 1020.5  12.4  10.9 999.0 99.0 99.00 
2023 11 17 18 50 180  5.2  5.9 99.00 99.00 99.00 999 1020.4  12.5  10.9 999.0 99.0 99.00 
2023 11 17 19 00 181  5.1  6.0 99.00 99.00 99.00 999 1020.3  12.5  10.9 999.0 99.0 99.00 
2023 11 17 19 10 179  5.2  6.3  1.80 12.90  8.72  76 1020.0  12.6  10.9 999.0 99.0 99.00 
2023 11 17 19 20 178  5.4  6.4 99.00 99.00 99.00 999 1019.8  12.5  10.9 999.0 99.0 99.00 
2023 11 17 19 30 176  5.4  6.6 99.00 99.00 99.00 999 1019.9  12.6  10.9 999.0 99.0 99.00 
2023 11 17 19 40 175  5.3  6.2  2.10 13.79  9.14  84 1019.7  12.5  10.9 999.0 99.0 99.00 
2023 11 17 19 50 177  5.0  6.0 99.00 99.00 99.00 999 1019.6  12.6  10.9 999.0 99.0 99.00 
2023 11 17 20 00 181  4.8  5.8 99.00 99.00 99.00 999 1019.6  12.7  10.8 999.0 99.0 99.00 
2023 11 17 20 10 181  4.5  5.6  2.17 12.90  9.52  83 1019.4  12.8  10.8 999.0 99.0 99.00 
2023 11 17 20 20 178  4.1  5.0 99.00 99.00 99.00 999 1019.2  12.7  10.8 999.0 99.0 99.00 
2023 11 17 20 30 178  4.3  5.0 99.00 99.00 99.00 999 1019.2  12.6  10.8 999.0 99.0 99.00 
2023 11 17 20 40 177  4.1  5.0  1.72 12.90  8.59  84 1019.1  12.6  10.8 999.0 99.0 99.00 
2023 11 17 20 50 179  3.9  4.6 99.00 99.00 99.00 999 1019.0  12.5  10.8 999.0 99.0 99.00 
2023 11 17 21 00 181  3.9  5.3 99.00 99.00 99.00 999 1019.1  12.5  10.9 999.0 99.0 99.00 
2023 11 17 21 10 183  4.0  4.8  1.90 13.79  9.18  85 1019.0  12.5  10.9 999.0 99.0 99.00 
2023 11 17 21 20 183  4.1  4.9 99.00 99.00 99.00 999 1018.9  12.5  10.8 999.0 99.0 99.00 
2023 11 17 21 30 182  4.1  4.9 99.00 99.00 99.00 999 1018.9  12.5  10.8 999.0 99.0 99.00 
2023 11 17 21 40 181  4.3  5.0  1.79 12.90  8.78  72 1018.9  12.6  10.8 999.0 99.0 99.00 
2023 11 17 21 50 182  4.4  5.3 99.00 99.00 99.00 999 1018.9  12.6  10.7 999.0 99.0 99.00 
2023 11 17 22 00 181  4.7  6.1 99.00 99.00 99.00 999 1018.9  12.7  10.7 999.0 99.0 99.00 
2023 11 17 22 10 180  4.8  6.0  1.75 13.79  8.74  64 1018.9  12.8  10.7 999.0 99.0 99.00 
2023 11 17 22 20 180  4.7  5.4 99.00 99.00 99.00 999 1018.9  12.7 999.0 999.0 99.0 99.00 
2023 11 17 22 30 181  4.8  5.9 99.00 99.00 99.00 999 1018.9  12.9  10.7 999.0 99.0 99.00 
2023 11 17 22 40 181  5.0  6.0  1.84 12.90  8.84  78 1018.8  12.9  10.7 999.0 99.0 99.00 
2023 11 17 22 50 182  5.4  6.5 99.00 99.00 99.00 999 1018.8  13.0  10.7 999.0 99.0 99.00 
2023 11 17 23 00 181  5.6  6.6 99.00 99.00 99.00 999 1018.8  13.2  10.7 999.0 99.0 99.00 
2023 11 17 23 10 181  5.4  6.4  1.75 13.79  8.55  57 1018.9  13.1  10.7 999.0 99.0 99.00 
2023 11 17 23 20 181  5.5  6.4 99.00 99.00 99.00 999 1018.8  13.1  10.8 999.0 99.0 99.00 
2023 11 17 23 30 184  5.5  6.5 99.00 99.00 99.00 999 1018.6  13.1  10.8 999.0 99.0 99.00 
2023 11 17 23 40 190  5.7  7.0  1.36 13.79  7.49  56 1018.7  13.1  10.8 999.0 99.0 99.00 
2023 11 17 23 50 192  6.1  7.5 99.00 99.00 99.00 999 1018.7  13.1  10.8 999.0 99.0 99.00 
2023 11 18 00 00 189  6.5  8.1 99.00 99.00 99.00 999 1018.6  13.1  10.8 999.0 99.0 99.00 
2023 11 18 00 10 189  6.4  7.5  1.59 12.90  7.94  86 1018.6  13.1  10.8 999.0 99.0 99.00 
2023 11 18 00 20 185  6.8  8.2 99.00 99.00 99.00 999 1018.5  13.2  10.8 999.0 99.0 99.00 
2023 11 18 00 30 186  6.8  8.3 99.00 99.00 99.00 999 1018.4  13.3  10.8 999.0 99.0 99.00 
2023 11 18 00 40 183  6.7  8.0  1.40 12.90  7.42  84 1018.2  13.2  10.8 999.0 99.0 99.00 
2023 11 18 00 50 182  6.8  8.5 99.00 99.00 99.00 999 1018.1  13.2  10.8 999.0 99.0 99.00 
2023 11 18 01 00 182  6.8  8.2 99.00 99.00 99.00 999 1017.9  13.4  10.8 999.0 99.0 99.00 
2023 11 18 01 10 179  6.8  8.6  1.49 13.79  7.59  73 1017.7  13.4  10.8 999.0 99.0 99.00 
2023 11 18 01 20 175  7.0  9.0 99.00 99.00 99.00 999 1017.4  13.4  10.8 999.0 99.0 99.00 
2023 11 18 01 30 169  7.3  8.7 99.00 99.00 99.00 999 1017.4  13.4  10.8 999.0 99.0 99.00 
2023 11 18 01 40 172  6.2  7.7  1.58 13.79  7.81  89 1017.4  13.5  10.8 999.0 99.0 99.00 
2023 11 18 01 50 177  5.7  6.8 99.00 99.00 99.00 999 1017.5  13.4  10.8 999.0 99.0 99.00 
2023 11 18 02 00 180  5.2  6.1 99.00 99.00 99.00 999 1017.4  13.3  10.8 999.0 99.0 99.00 
2023 11 18 02 10 182  5.3  6.2  1.60 12.90  7.56  69 1017.4  13.3  10.7 999.0 99.0 99.00 
2023 11 18 02 20 181  5.4  6.5 99.00 99.00 99.00 999 1017.3  13.3  10.7 999.0 99.0 99.00 
2023 11 18 02 30 177  5.4  6.6 99.00 99.00 99.00 999 1017.1  13.2  10.7 999.0 99.0 99.00 
2023 11 18 02 40 172  6.3  7.8  1.71 13.79  7.98  85 1016.8  13.3  10.7 999.0 99.0 99.00 
2023 11 18 02 50 171  6.5  7.5 99.00 99.00 99.00 999 1016.7  13.4  10.7 999.0 99.0 99.00 
2023 11 18 03 00 170  6.3  7.4 99.00 99.00 99.00 999 1016.5  13.4  10.7 999.0 99.0 99.00 
2023 11 18 03 10 169  6.1  7.1  1.64 12.90  7.54  75 1016.4  13.4  10.7 999.0 99.0 99.00 
2023 11 18 03 20 169  6.1  7.2 99.00 99.00 99.00 999 1016.1  13.4  10.7 999.0 99.0 99.00 
2023 11 18 03 30 165  5.7  6.9 99.00 99.00 99.00 999 1015.9  13.3  10.7 999.0 99.0 99.00 
2023 11 18 03 40 162  6.2  7.7  1.64 13.79  7.38  89 1015.6  13.3  10.7 999.0 99.0 99.00 
2023 11 18 03 50 161  6.8  8.1 99.00 99.00 99.00 999 1015.6  13.2  10.7 999.0 99.0 99.00 
2023 11 18 04 00 162  6.4  7.7 99.00 99.00 99.00 999 1015.5  13.2  10.7 999.0 99.0 99.00 
2023 11 18 04 10 162  6.3  7.4  1.77 13.79  7.25  82 1015.3  13.2  10.7 999.0 99.0 99.00 
2023 11 18 04 20 158  6.2  7.2 99.00 99.00 99.00 999 1014.9  13.2  10.7 999.0 99.0 99.00 
2023 11 18 04 30 157  6.5  7.6 99.00 99.00 99.00 999 1014.5  13.3  10.7 999.0 99.0 99.00 
2023 11 18 04 40 160  6.7  7.7  1.56 12.90  7.11  97 1014.5  13.3  10.7 999.0 99.0 99.00 
2023 11 18 04 50 160  6.8  8.2 99.00 99.00 99.00 999 1014.3  13.3  10.7 999.0 99.0 99.00 
2023 11 18 05 00 158  6.4  7.4 99.00 99.00 99.00 999 1014.1  13.3  10.7 999.0 99.0 99.00 
2023 11 18 05 10 156  6.3  7.6  1.53 13.79  6.76  71 1013.9  13.3  10.7 999.0 99.0 99.00 
2023 11 18 05 20 152  6.0  7.1 99.00 99.00 99.00 999 1013.7  13.3  10.7 999.0 99.0 99.00 
2023 11 18 05 30 149  6.0  7.0 99.00 99.00 99.00 999 1013.7  13.3  10.7 999.0 99.0 99.00 
2023 11 18 05 40 151  5.9  6.9  1.57 13.79  7.12  83 1013.5  13.2  10.7 999.0 99.0 99.00 
2023 11 18 05 50 150  6.2  7.4 99.00 99.00 99.00 999 1013.4  13.1  10.7 999.0 99.0 99.00 
2023 11 18 06 00 151  6.7  7.9 99.00 99.00 99.00 999 1013.1  13.2  10.7 999.0 99.0 99.00 
2023 11 18 06 10 153  6.2  7.2  1.73 13.79  7.60  73 1013.1  13.2  10.7 999.0 99.0 99.00 
2023 11 18 06 20 155  6.1  7.1 99.00 99.00 99.00 999 1013.1  13.2  10.7 999.0 99.0 99.00 
2023 11 18 06 30 156  5.8  6.6 99.00 99.00 99.00 999 1013.0  13.2  10.8 999.0 99.0 99.00 
2023 11 18 06 40 153  5.8  6.8  1.73 13.79  7.29  64 1013.0  13.1  10.8 999.0 99.0 99.00 
2023 11 18 06 50 154  5.6  6.5 99.00 99.00 99.00 999 1012.8  13.1  10.8 999.0 99.0 99.00 
2023 11 18 07 00 152  5.8  6.5 99.00 99.00 99.00 999 1012.5  13.1  10.8 999.0 99.0 99.00 
2023 11 18 07 10 148  5.2  6.0  2.02 14.81  8.55  68 1012.4  12.9  10.7 999.0 99.0 99.00 
2023 11 18 07 20 153  5.1  6.9 99.00 99.00 99.00 999 1012.3  13.0  10.7 999.0 99.0 99.00 
2023 11 18 07 30 157  5.9  7.0 99.00 99.00 99.00 999 1012.0  13.2  10.7 999.0 99.0 99.00 
2023 11 18 07 40 160  5.9  6.9  1.81 13.79  8.07  72 1011.8  13.3  10.7 999.0 99.0 99.00 
2023 11 18 07 50 163  6.1  7.0 99.00 99.00 99.00 999 1011.6  13.5  10.7 999.0 99.0 99.00 
2023 11 18 08 00 167  5.8  6.7 99.00 99.00 99.00 999 1011.4  13.5  10.7 999.0 99.0 99.00 
2023 11 18 08 10 167  5.7  6.8  1.89 13.79  8.06  80 1011.3  13.3  10.7 999.0 99.0 99.00 
2023 11 18 08 20 171  5.6  6.6 99.00 99.00 99.00 999 1011.2  13.3  10.7 999.0 99.0 99.00 
2023 11 18 08 30 174  4.6  5.6 99.00 99.00 99.00 999 1011.1  13.2  10.7 999.0 99.0 99.00 
2023 11 18 08 40 178  3.9  4.9  2.00 12.90  8.47  67 1011.0  13.1  10.8 999.0 99.0 99.00 
2023 11 18 08 50 174  4.2  5.9 99.00 99.00 99.00 999 1010.7  13.4  10.8 999.0 99.0 99.00 
2023 11 18 09 00 155  5.3  6.0 99.00 99.00 99.00 999 1010.5  13.8  10.8 999.0 99.0 99.00 
2023 11 18 09 10 155  5.0  5.9  1.63 13.79  7.67  88 1010.4  13.8  10.8 999.0 99.0 99.00 
2023 11 18 09 20 154  4.5  5.4 99.00 99.00 99.00 999 1010.2  13.5  10.8 999.0 99.0 99.00 
2023 11 18 09 30 149  4.2  5.1 99.00 99.00 99.00 999 1010.0  13.5  10.7 999.0 99.0 99.00 
2023 11 18 09 40 149  4.5  5.3  1.53 13.79  7.02  87 1009.9  13.5  10.7 999.0 99.0 99.00 
2023 11 18 09 50 147  4.5  5.4 99.00 99.00 99.00 999 1009.7  13.4  10.7 999.0 99.0 99.00 
2023 11 18 10 00 149  4.3  5.5 99.00 99.00 99.00 999 1009.5  13.6  10.7 999.0 99.0 99.00 
2023 11 18 10 10 144  3.9  4.6  1.71 12.90  7.59  78 1009.3  13.5  10.7 999.0 99.0 99.00 
2023 11 18 10 20 139  3.7  4.3 99.00 99.00 99.00 999 1009.0  13.2  10.7 999.0 99.0 99.00 
2023 11 18 10 30 136  3.8  4.7 99.00 99.00 99.00 999 1009.0  13.1  10.7 999.0 99.0 99.00 
2023 11 18 10 40 137  4.1  4.9  1.62 13.79  7.36  68 1008.8  13.1  10.7 999.0 99.0 99.00 
2023 11 18 10 50 135  4.4  5.3 99.00 99.00 99.00 999 1008.6  13.2  10.8 999.0 99.0 99.00 
2023 11 18 11 00 135  4.6  5.5 99.00 99.00 99.00 999 1008.5  13.2  10.8 999.0 99.0 99.00 
2023 11 18 11 10 135  4.9  5.9  1.59 13.79  7.10  70 1008.4  13.3  10.7 999.0 99.0 99.00 
2023 11 18 11 20 133  4.9  6.0 99.00 99.00 99.00 999 1008.2  13.4  10.6 999.0 99.0 99.00 
2023 11 18 11 30 137  4.9  5.7 99.00 99.00 99.00 999 1008.2  13.4  10.6 999.0 99.0 99.00 
2023 11 18 11 40 135  5.2  6.8  1.50 13.79  6.63  71 1008.2  13.4  10.7 999.0 99.0 99.00 
2023 11 18 11 50 141  5.5  6.8 99.00 99.00 99.00 999 1008.1  13.5  10.7 999.0 99.0 99.00 
2023 11 18 12 00 144  5.3  6.4 99.00 99.00 99.00 999 1008.0  13.6  10.7 999.0 99.0 99.00 
2023 11 18 12 10 146  5.3  6.8  1.75 13.79  7.18  64 1007.7  13.8  10.7 999.0 99.0 99.00 
2023 11 18 12 20 139  5.5  6.4 99.00 99.00 99.00 999 1007.6  13.8  10.7 999.0 99.0 99.00 
2023 11 18 12 30 134  5.4  6.6 99.00 99.00 99.00 999 1007.4  13.6  10.7 999.0 99.0 99.00 
2023 11 18 12 40 133  6.4  8.2  1.70 12.12  6.69  91 1007.4  13.8  10.7 999.0 99.0 99.00 
2023 11 18 12 50 135  6.7  8.2 99.00 99.00 99.00 999 1007.3  13.9  10.7 999.0 99.0 99.00 
2023 11 18 13 00 137  6.4  7.7 99.00 99.00 99.00 999 1007.2  13.9  10.7 999.0 99.0 99.00 
2023 11 18 13 10 141  6.3  7.5  1.49 12.90  6.41  94 1006.9  14.0  10.7 999.0 99.0 99.00 
2023 11 18 13 20 143  6.1  7.4 99.00 99.00 99.00 999 1006.7  14.1  10.7 999.0 99.0 99.00 
2023 11 18 13 30 139  6.4  7.7 99.00 99.00 99.00 999 1006.5  14.0  10.7 999.0 99.0 99.00 
2023 11 18 13 40 135  7.6  8.9  1.65 12.90  6.09  96 1006.3  14.0  10.7 999.0 99.0 99.00 
2023 11 18 13 50 132  7.2  8.5 99.00 99.00 99.00 999 1006.0  14.0  10.7 999.0 99.0 99.00 
2023 11 18 14 00 127  8.5 10.7 99.00 99.00 99.00 999 1005.7  13.9  10.7 999.0 99.0 99.00 
2023 11 18 14 10 122  8.0 10.0  1.57 12.90  5.69  54 1005.5  13.2  10.7 999.0 99.0 99.00 
2023 11 18 14 20 109  6.1  7.9 99.00 99.00 99.00 999 1005.0  13.0  10.7 999.0 99.0 99.00 
2023 11 18 14 30 114  3.8  5.1 99.00 99.00 99.00 999 1004.5  13.1  10.7 999.0 99.0 99.00 
2023 11 18 14 40 130  2.7  3.7  1.63 12.90  5.87  90 1003.8  12.8  10.7 999.0 99.0 99.00 
2023 11 18 14 50 122  2.8  3.9 99.00 99.00 99.00 999 1003.3  13.6  10.7 999.0 99.0 99.00 
2023 11 18 15 00 106  2.8  3.5 99.00 99.00 99.00 999 1002.8  13.9  10.7 999.0 99.0 99.00 
2023 11 18 15 10  70  2.4  4.4  1.78 13.79  6.24  93 1002.2  13.3  10.7 999.0 99.0 99.00 
2023 11 18 15 20  73  3.1  4.1 99.00 99.00 99.00 999 1002.0  13.8  10.7 999.0 99.0 99.00 
2023 11 18 15 30  69  2.8  4.0 99.00 99.00 99.00 999 1001.7  14.5  10.7 999.0 99.0 99.00 
2023 11 18 15 40  41  2.1  3.7  1.92  7.14  6.01 141 1001.0  15.1  10.7 999.0 99.0 99.00 
2023 11 18 15 50 127  4.0  8.1 99.00 99.00 99.00 999 1000.6  16.2  10.7 999.0 99.0 99.00 
2023 11 18 16 00 137  4.5  6.9 99.00 99.00 99.00 999 1000.1  15.7  10.8 999.0 99.0 99.00 
2023 11 18 16 10 142  3.3  5.4  2.14  6.67  6.22 147  999.7  14.9  10.8 999.0 99.0 99.00 
2023 11 18 16 20 142  3.2  4.9 99.00 99.00 99.00 999  999.2  14.4  10.8 999.0 99.0 99.00 
2023 11 18 16 30 138  3.1  4.2 99.00 99.00 99.00 999  998.9  14.4  10.8 999.0 99.0 99.00 
